img_path,label,group
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795444_52.7_noaug_B_sp4_1064.png,1,1064
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795444_53.2_noaug_B_sp4_1064.png,1,1064
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792995_17.39_noaug_B_sp4_1065.png,1,1065
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792995_17.64_noaug_B_sp4_1065.png,1,1065
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam099_221020_2022-10-22_12-40_30.75_noaug_B_sp4_1066.png,1,1066
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792995_17.14_noaug_B_sp4_1065.png,1,1065
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_230622_2023-06-23_16-10_46.12_noaug_B_sp4_1072.png,1,1072
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam099_221020_2022-10-22_12-40_30.5_noaug_B_sp4_1066.png,1,1066
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam154_230811_2023-08-12_05-20_12.13_noaug_B_sp4_1069.png,1,1069
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793729_51.34_noaug_B_sp4_1067.png,1,1067
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam154_230811_2023-08-12_05-20_12.38_noaug_B_sp4_1069.png,1,1069
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam099_221020_2022-10-22_12-40_31.0_noaug_B_sp4_1066.png,1,1066
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793744_35.55_noaug_B_sp4_1068.png,1,1068
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795554_6.82_noaug_B_sp4_1073.png,1,1073
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793729_51.59_noaug_B_sp4_1067.png,1,1067
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793744_35.8_noaug_B_sp4_1068.png,1,1068
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795554_6.57_noaug_B_sp4_1073.png,1,1073
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793729_51.09_noaug_B_sp4_1067.png,1,1067
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam154_230811_2023-08-12_05-20_11.88_noaug_B_sp4_1069.png,1,1069
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795554_6.32_noaug_B_sp4_1073.png,1,1073
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793744_36.05_noaug_B_sp4_1068.png,1,1068
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_230622_2023-06-23_16-10_45.62_noaug_B_sp4_1072.png,1,1072
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam088_230829_2023-08-31_11-10_24.76_noaug_B_sp4_1071.png,1,1071
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam088_230829_2023-08-31_11-10_24.51_noaug_B_sp4_1071.png,1,1071
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794903_36.56_noaug_B_sp4_1079.png,1,1079
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794903_37.06_noaug_B_sp4_1079.png,1,1079
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_230829_2023-08-30_08-10_4.14_noaug_B_sp4_1070.png,1,1070
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam167_231123_2023-11-24_13-20_2.95_noaug_B_sp4_1074.png,1,1074
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154783461_11.63_noaug_B_sp4_1078.png,1,1078
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154791199_20.2_noaug_B_sp4_1077.png,1,1077
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam167_231123_2023-11-24_13-20_3.2_noaug_B_sp4_1074.png,1,1074
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154791199_20.45_noaug_B_sp4_1077.png,1,1077
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795515_4.9_noaug_B_sp4_1080.png,1,1080
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794903_36.81_noaug_B_sp4_1079.png,1,1079
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_230622_2023-06-23_16-10_45.87_noaug_B_sp4_1072.png,1,1072
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam161_230718_2023-07-19_07-10_39.32_noaug_B_sp4_1076.png,1,1076
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793800_43.15_noaug_B_sp4_1075.png,1,1075
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_230829_2023-08-30_08-10_4.39_noaug_B_sp4_1070.png,1,1070
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154783461_11.13_noaug_B_sp4_1078.png,1,1078
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam167_231123_2023-11-24_13-20_2.7_noaug_B_sp4_1074.png,1,1074
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam088_230829_2023-08-31_11-10_24.26_noaug_B_sp4_1071.png,1,1071
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam161_230718_2023-07-19_07-10_38.82_noaug_B_sp4_1076.png,1,1076
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam161_230718_2023-07-19_07-10_39.07_noaug_B_sp4_1076.png,1,1076
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_230829_2023-08-30_08-10_4.64_noaug_B_sp4_1070.png,1,1070
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795515_5.15_noaug_B_sp4_1080.png,1,1080
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154791199_19.95_noaug_B_sp4_1077.png,1,1077
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154783461_11.38_noaug_B_sp4_1078.png,1,1078
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793800_43.4_noaug_B_sp4_1075.png,1,1075
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793800_42.9_noaug_B_sp4_1075.png,1,1075
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230725_2023-07-29_17-40_54.33_noaug_B_sp4_1085.png,1,1085
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795515_4.65_noaug_B_sp4_1080.png,1,1080
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_220928_2022-10-07_12-50_14.76_noaug_B_sp4_1083.png,1,1083
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_231020_2023-10-24_07-30_56.94_noaug_B_sp4_1087.png,1,1087
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794218_27.02_noaug_B_sp4_1081.png,1,1081
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_220928_2022-10-07_12-50_15.26_noaug_B_sp4_1083.png,1,1083
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_230725_2023-07-27_17-50_29.15_noaug_B_sp4_1082.png,1,1082
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_231117_2023-11-20_05-30_55.49_noaug_B_sp4_1088.png,1,1088
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam096_230807_2023-08-11_22-50_12.48_noaug_B_sp4_1086.png,1,1086
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794218_27.52_noaug_B_sp4_1081.png,1,1081
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_231020_2023-10-24_07-30_56.44_noaug_B_sp4_1087.png,1,1087
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_230725_2023-07-27_17-50_29.65_noaug_B_sp4_1082.png,1,1082
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_230725_2023-07-27_17-50_29.4_noaug_B_sp4_1082.png,1,1082
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_231117_2023-11-20_05-30_55.24_noaug_B_sp4_1088.png,1,1088
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_220928_2022-10-07_12-50_15.01_noaug_B_sp4_1083.png,1,1083
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam093_231117_2023-11-20_05-30_54.99_noaug_B_sp4_1088.png,1,1088
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794218_27.27_noaug_B_sp4_1081.png,1,1081
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_231020_2023-10-24_07-30_56.69_noaug_B_sp4_1087.png,1,1087
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795802_38.22_noaug_B_sp4_1089.png,1,1089
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam105_230630_2023-07-03_11-50_58.32_noaug_B_sp4_1090.png,1,1090
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam029_231010_2023-10-12_12-50_7.11_noaug_B_sp4_1093.png,1,1093
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795802_37.72_noaug_B_sp4_1089.png,1,1089
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam096_230807_2023-08-11_22-50_12.23_noaug_B_sp4_1086.png,1,1086
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795802_37.97_noaug_B_sp4_1089.png,1,1089
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam020_231125_2023-11-25_18-40_29.23_noaug_B_sp4_1084.png,1,1084
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230725_2023-07-29_17-40_54.83_noaug_B_sp4_1085.png,1,1085
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam020_231125_2023-11-25_18-40_29.48_noaug_B_sp4_1084.png,1,1084
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794193_20.8_noaug_B_sp4_1091.png,1,1091
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam016_230725_2023-07-29_17-40_54.58_noaug_B_sp4_1085.png,1,1085
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794193_21.05_noaug_B_sp4_1091.png,1,1091
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam029_231010_2023-10-12_12-50_7.61_noaug_B_sp4_1093.png,1,1093
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793107_10.82_noaug_B_sp4_1092.png,1,1092
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794193_21.3_noaug_B_sp4_1091.png,1,1091
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam067_230822_2023-08-23_17-30_53.6_noaug_B_sp4_1098.png,1,1098
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam020_231125_2023-11-25_18-40_28.98_noaug_B_sp4_1084.png,1,1084
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam096_230807_2023-08-11_22-50_12.73_noaug_B_sp4_1086.png,1,1086
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793977_15.35_noaug_B_sp4_1097.png,1,1097
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam136_230727_2023-08-02_10-10_43.98_noaug_B_sp4_1094.png,1,1094
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154785704_7.49_noaug_B_sp4_1100.png,1,1100
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam105_230630_2023-07-03_11-50_58.57_noaug_B_sp4_1090.png,1,1090
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam067_230822_2023-08-23_17-30_53.85_noaug_B_sp4_1098.png,1,1098
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795106_16.84_noaug_B_sp4_1102.png,1,1102
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154785704_6.99_noaug_B_sp4_1100.png,1,1100
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_231110_2023-11-15_05-30_10.83_noaug_B_sp4_1099.png,1,1099
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_230812_2023-08-16_15-00_51.09_noaug_B_sp4_1095.png,1,1095
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793977_14.85_noaug_B_sp4_1097.png,1,1097
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam136_230727_2023-08-02_10-10_43.73_noaug_B_sp4_1094.png,1,1094
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam136_230727_2023-08-02_10-10_44.23_noaug_B_sp4_1094.png,1,1094
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam067_230822_2023-08-23_17-30_53.35_noaug_B_sp4_1098.png,1,1098
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_230812_2023-08-16_15-00_51.34_noaug_B_sp4_1095.png,1,1095
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154785704_7.24_noaug_B_sp4_1100.png,1,1100
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793977_15.1_noaug_B_sp4_1097.png,1,1097
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794869_29.45_noaug_B_sp4_1096.png,1,1096
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_231110_2023-11-15_05-30_11.08_noaug_B_sp4_1099.png,1,1099
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam107_231110_2023-11-15_05-30_11.33_noaug_B_sp4_1099.png,1,1099
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794351_28.48_noaug_B_sp4_1103.png,1,1103
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam105_230630_2023-07-03_11-50_58.82_noaug_B_sp4_1090.png,1,1090
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam002_221021_2022-10-22_06-30_23.85_noaug_B_sp4_1101.png,1,1101
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795106_16.59_noaug_B_sp4_1102.png,1,1102
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794869_29.2_noaug_B_sp4_1096.png,1,1096
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_231020_2023-10-22_05-10_7.43_noaug_B_sp4_1104.png,1,1104
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794351_28.73_noaug_B_sp4_1103.png,1,1103
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam002_221021_2022-10-22_06-30_24.35_noaug_B_sp4_1101.png,1,1101
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794351_28.23_noaug_B_sp4_1103.png,1,1103
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157794196_12.47_noaug_B_sp4_1105.png,1,1105
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794869_29.7_noaug_B_sp4_1096.png,1,1096
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_230812_2023-08-16_15-00_51.59_noaug_B_sp4_1095.png,1,1095
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795106_17.09_noaug_B_sp4_1102.png,1,1102
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam002_221021_2022-10-22_06-30_24.1_noaug_B_sp4_1101.png,1,1101
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157794196_12.72_noaug_B_sp4_1105.png,1,1105
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157794196_12.22_noaug_B_sp4_1105.png,1,1105
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_231020_2023-10-22_05-10_7.68_noaug_B_sp4_1104.png,1,1104
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_231020_2023-10-22_05-10_7.93_noaug_B_sp4_1104.png,1,1104
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_230725_2023-07-29_14-00_52.66_noaug_B_sp4_1106.png,1,1106
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793083_11.84_noaug_B_sp4_1111.png,1,1111
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795554_5.98_noaug_B_sp4_1109.png,1,1109
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793744_36.03_noaug_B_sp4_1110.png,1,1110
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793744_35.78_noaug_B_sp4_1110.png,1,1110
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793083_12.34_noaug_B_sp4_1111.png,1,1111
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793083_12.09_noaug_B_sp4_1111.png,1,1111
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793107_10.57_noaug_B_sp4_1092.png,1,1092
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-13_07-40_35.92_noaug_B_sp4_1107.png,1,1107
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795774_54.05_noaug_B_sp4_1112.png,1,1112
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793744_35.53_noaug_B_sp4_1110.png,1,1110
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795769_52.25_noaug_B_sp4_1108.png,1,1108
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_230725_2023-07-29_14-00_52.41_noaug_B_sp4_1106.png,1,1106
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795554_6.48_noaug_B_sp4_1109.png,1,1109
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam029_231010_2023-10-12_12-50_7.36_noaug_B_sp4_1093.png,1,1093
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795769_52.75_noaug_B_sp4_1108.png,1,1108
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-13_07-40_35.67_noaug_B_sp4_1107.png,1,1107
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam108_231010_2023-10-13_07-40_35.42_noaug_B_sp4_1107.png,1,1107
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam038_230725_2023-07-29_14-00_52.16_noaug_B_sp4_1106.png,1,1106
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793107_11.07_noaug_B_sp4_1092.png,1,1092
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795554_6.23_noaug_B_sp4_1109.png,1,1109
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795769_52.5_noaug_B_sp4_1108.png,1,1108
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795774_53.8_noaug_B_sp4_1112.png,1,1112
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795774_54.3_noaug_B_sp4_1112.png,1,1112
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157794903_49.13_noaug_B_sp4_1118.png,1,1118
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam096_230807_2023-08-08_05-40_19.83_noaug_B_sp4_1113.png,1,1113
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794792_54.32_noaug_B_sp4_1126.png,1,1126
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230815_2023-08-18_08-50_57.16_noaug_B_sp4_1119.png,1,1119
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792898_8.47_noaug_B_sp4_1122.png,1,1122
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam044_230815_2023-08-18_08-50_57.66_noaug_B_sp4_1119.png,1,1119
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793449_21.75_noaug_B_sp4_1114.png,1,1114
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792898_8.22_noaug_B_sp4_1122.png,1,1122
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam024_230808_2023-08-11_06-30_1.67_noaug_B_sp4_1125.png,1,1125
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam081_230520_2023-05-28_10-30_47.53_noaug_B_sp4_1120.png,1,1120
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157794903_49.63_noaug_B_sp4_1118.png,1,1118
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam096_230807_2023-08-08_05-40_19.58_noaug_B_sp4_1113.png,1,1113
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157789991_37.27_noaug_B_sp4_1117.png,1,1117
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154794792_54.57_noaug_B_sp4_1126.png,1,1126
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam081_230520_2023-05-28_10-30_47.78_noaug_B_sp4_1120.png,1,1120
